SalesKey,DateKey,ProductKey,CustomerKey,RegionKey,UnitsSold,UnitPrice,DiscountPct,CostPerUnit,ReturnFlag,GrossRevenue,NetRevenue,TotalCost,Profit,RevenueLeakage
20894,20220125,P006,C00320,4,10,615,30,310.84,0,6150,4305,3108.4,1196.6,0
20895,20210128,P002,C00197,4,3,1198,25,685.66,0,3594,2695.5,2056.98,638.52,0
20896,20200205,P002,C00255,5,2,1595,0,1337.46,0,3190,3190,2674.92,515.08,0
20897,20201007,P012,C00398,1,5,181,30,122.31,0,905,633.5,611.55,21.95,0
20898,20211230,P004,C00256,4,11,1341,25,811.06,0,14751,11063.25,8921.66,2141.59,0
20899,20220102,P012,C00132,5,7,623,15,525.54,0,4361,3706.85,3678.78,28.07,0
20900,20250825,P006,C00124,3,1,670,30,495.62,0,670,469,495.62,-26.62,0
20901,20230923,P003,C00478,4,8,1762,15,1044.28,0,14096,11981.6,8354.24,3627.36,0
20902,20200120,P008,C00505,2,3,1767,20,1398.97,0,5301,4240.8,4196.91,43.89,0
20903,20241218,P006,C00365,3,2,968,30,681.23,0,1936,1355.2,1362.46,-7.26,0
20904,20200609,P007,C00358,4,11,1740,15,1104.77,0,19140,16269,12152.47,4116.53,0
20905,20230513,P002,C00439,2,11,1028,5,618.91,0,11308,10742.6,6808.01,3934.59,0
20906,20200808,P001,C00207,3,9,1524,30,1258.31,0,13716,9601.2,11324.79,-1723.59,0
20907,20230306,P010,C00103,2,3,1433,0,762.49,0,4299,4299,2287.47,2011.53,0
20908,20240816,P003,C00554,4,9,366,5,289.55,0,3294,3129.3,2605.95,523.35,0
20909,20220518,P008,C00410,1,4,1716,15,1258.3,0,6864,5834.4,5033.2,801.2,0
20910,20210203,P006,C00343,4,11,419,10,303.98,0,4609,4148.1,3343.78,804.32,0
20911,20211126,P012,C00114,5,4,1438,30,1125.92,1,5752,4026.4,4503.68,-477.28,4026.4
20912,20240924,P001,C00095,4,5,938,10,641.71,0,4690,4221,3208.55,1012.45,0
20913,20230428,P011,C00178,5,2,432,15,296.65,0,864,734.4,593.3,141.1,0
20914,20240422,P004,C00106,1,11,1500,0,1172.6,0,16500,16500,12898.6,3601.4,0
20915,20250321,P008,C00352,2,2,1520,25,810.33,0,3040,2280,1620.66,659.34,0
20916,20210511,P012,C00245,2,11,317,0,201.59,1,3487,3487,2217.49,1269.51,3487
20917,20240531,P005,C00056,5,5,321,30,176.37,1,1605,1123.5,881.85,241.65,1123.5
20918,20230616,P011,C00130,4,2,692,25,387.82,0,1384,1038,775.64,262.36,0
20919,20210222,P002,C00334,5,6,825,10,437.92,0,4950,4455,2627.52,1827.48,0
20920,20220817,P009,C00191,3,1,1309,5,810.07,0,1309,1243.55,810.07,433.48,0
20921,20240710,P005,C00063,2,9,300,30,205.42,0,2700,1890,1848.78,41.22,0
20922,20230817,P009,C00218,2,8,1751,25,1167.15,0,14008,10506,9337.2,1168.8,0
20923,20241010,P006,C00462,5,7,1757,25,1026.84,1,12299,9224.25,7187.88,2036.37,9224.25
20924,20210326,P002,C00240,2,4,1324,20,1111.86,0,5296,4236.8,4447.44,-210.64,0
20925,20250331,P004,C00270,2,10,1663,30,832.73,0,16630,11641,8327.3,3313.7,0
20926,20220618,P001,C00105,2,3,1339,15,787.09,0,4017,3414.45,2361.27,1053.18,0
20927,20210812,P008,C00520,2,10,1101,10,679.05,0,11010,9909,6790.5,3118.5,0
20928,20230304,P011,C00138,5,6,956,15,779.58,0,5736,4875.6,4677.48,198.12,0
20929,20220803,P007,C00235,5,10,1070,20,697.83,0,10700,8560,6978.3,1581.7,0
20930,20201229,P002,C00123,2,1,861,10,612.14,0,861,774.9,612.14,162.76,0
20931,20210911,P006,C00362,1,3,1495,25,1121.51,0,4485,3363.75,3364.53,-0.78,0
20932,20211123,P006,C00342,4,9,489,25,405.4,0,4401,3300.75,3648.6,-347.85,0
20933,20230125,P012,C00285,1,4,1156,30,931.78,1,4624,3236.8,3727.12,-490.32,3236.8
20934,20250915,P004,C00431,2,3,1660,5,1200.46,0,4980,4731,3601.38,1129.62,0
20935,20241005,P006,C00520,2,11,996,15,640.57,0,10956,9312.6,7046.27,2266.33,0
20936,20220914,P007,C00361,4,5,500,0,318.77,0,2500,2500,1593.85,906.15,0
20937,20221028,P001,C00312,1,11,1587,5,1169.5,1,17457,16584.15,12864.5,3719.65,16584.15
20938,20200828,P008,C00446,4,4,1076,15,633.87,0,4304,3658.4,2535.48,1122.92,0
20939,20220320,P007,C00181,1,6,1759,0,944.34,1,10554,10554,5666.04,4887.96,10554
20940,20240527,P007,C00365,4,7,229,10,115.06,0,1603,1442.7,805.42,637.28,0
20941,20231106,P003,C00507,4,7,1750,15,1080.52,0,12250,10412.5,7563.64,2848.86,0
20942,20211116,P009,C00017,1,8,543,10,397.97,1,4344,3909.6,3183.76,725.84,3909.6
20943,20210218,P004,C00010,5,3,456,25,317.97,1,1368,1026,953.91,72.09,1026
20944,20210425,P002,C00413,4,4,1679,20,1282.34,0,6716,5372.8,5129.36,243.44,0
20945,20221018,P003,C00340,2,5,1273,0,787.18,0,6365,6365,3935.9,2429.1,0
20946,20210702,P002,C00451,1,12,860,0,601.46,1,10320,10320,7217.52,3102.48,10320
20947,20230208,P010,C00091,4,11,1246,25,838.33,1,13706,10279.5,9221.63,1057.87,10279.5
20948,20220901,P004,C00356,3,3,1780,20,1491.89,0,5340,4272,4475.67,-203.67,0
20949,20210118,P012,C00283,4,9,1207,20,827.79,0,10863,8690.4,7450.11,1240.29,0
20950,20200428,P011,C00339,1,10,659,15,366.23,0,6590,5601.5,3662.3,1939.2,0
20951,20241020,P005,C00117,4,9,1418,20,975.54,0,12762,10209.6,8779.86,1429.74,0
20952,20240328,P008,C00206,3,3,213,5,179.96,0,639,607.05,539.88,67.17,0
20953,20240916,P010,C00256,4,6,754,15,525.48,0,4524,3845.4,3152.88,692.52,0
20954,20210412,P001,C00213,4,10,1478,0,794.14,0,14780,14780,7941.4,6838.6,0
20955,20220401,P001,C00053,1,4,101,20,50.88,0,404,323.2,203.52,119.68,0
20956,20250528,P006,C00434,5,1,1787,5,1232.38,0,1787,1697.65,1232.38,465.27,0
20957,20210215,P004,C00235,5,4,415,15,305.77,0,1660,1411,1223.08,187.92,0
20958,20240430,P007,C00201,4,1,969,20,496.42,0,969,775.2,496.42,278.78,0
20959,20230621,P004,C00212,5,10,244,0,127.32,0,2440,2440,1273.2,1166.8,0
20960,20240229,P011,C00282,1,10,1067,20,775.46,0,10670,8536,7754.6,781.4,0
20961,20250425,P002,C00596,3,3,1270,30,711.25,0,3810,2667,2133.75,533.25,0
20962,20200331,P002,C00406,4,11,664,5,342.76,0,7304,6938.8,3770.36,3168.44,0
20963,20210301,P006,C00333,1,11,445,25,312.07,0,4895,3671.25,3432.77,238.48,0
20964,20210628,P008,C00446,3,7,329,30,198.43,0,2303,1612.1,1389.01,223.09,0
20965,20240821,P008,C00033,4,9,1660,30,836.43,0,14940,10458,7527.87,2930.13,0
20966,20201031,P008,C00516,1,8,1362,20,1137.09,0,10896,8716.8,9096.72,-379.92,0
20967,20210603,P010,C00308,3,12,1181,15,845.37,0,14172,12046.2,10144.44,1901.76,0
20968,20210123,P004,C00129,4,7,126,25,92.53,1,882,661.5,647.71,13.79,661.5
20969,20250810,P012,C00472,5,8,1106,30,920.58,0,8848,6193.6,7364.64,-1171.04,0
20970,20210915,P009,C00350,4,6,819,20,660.37,0,4914,3931.2,3962.22,-31.02,0
20971,20210308,P005,C00301,4,6,391,25,330.48,1,2346,1759.5,1982.88,-223.38,1759.5
20972,20210618,P011,C00343,5,8,1074,5,906.6,1,8592,8162.4,7252.8,909.6,8162.4
20973,20241101,P008,C00510,1,12,464,25,330.97,0,5568,4176,3971.64,204.36,0
20974,20231019,P012,C00308,3,3,129,15,76.38,0,387,328.95,229.14,99.81,0
20975,20211224,P012,C00278,4,1,906,25,710.55,0,906,679.5,710.55,-31.05,0
20976,20200912,P007,C00501,2,9,1610,20,1272.43,0,14490,11592,11451.87,140.13,0
20977,20210723,P012,C00586,4,8,1745,5,1245.81,0,13960,13262,9966.48,3295.52,0
20978,20220112,P005,C00025,2,6,596,5,501.26,0,3576,3397.2,3007.56,389.64,0
20979,20240327,P008,C00450,1,5,799,0,589.7,1,3995,3995,2948.5,1046.5,3995
20980,20201017,P010,C00371,4,12,944,25,490.41,0,11328,8496,5884.92,2611.08,0
20981,20200721,P001,C00172,2,2,1324,20,1036.96,0,2648,2118.4,2073.92,44.48,0
20982,20220323,P010,C00465,1,7,1309,0,977.07,0,9163,9163,6839.49,2323.51,0
20983,20220821,P002,C00203,2,2,270,10,229.49,1,540,486,458.98,27.02,486
20984,20250424,P004,C00087,3,4,1342,25,894.99,0,5368,4026,3579.96,446.04,0
20985,20211213,P008,C00591,2,7,447,30,357.46,0,3129,2190.3,2502.22,-311.92,0
20986,20210313,P011,C00191,1,2,1027,15,546.95,0,2054,1745.9,1093.9,652,0
20987,20210926,P001,C00305,5,3,1554,20,1293.67,0,4662,3729.6,3881.01,-151.41,0
20988,20210530,P002,C00468,5,6,1322,5,695.23,0,7932,7535.4,4171.38,3364.02,0
20989,20210615,P001,C00481,4,9,686,0,488.4,0,6174,6174,4395.6,1778.4,0
20990,20250125,P006,C00468,4,10,1131,25,800.15,0,11310,8482.5,8001.5,481,0
20991,20251115,P001,C00389,3,11,120,20,70.89,0,1320,1056,779.79,276.21,0
20992,20230320,P008,C00529,3,4,734,5,389.52,0,2936,2789.2,1558.08,1231.12,0
20993,20230905,P011,C00368,4,10,994,20,623.08,0,9940,7952,6230.8,1721.2,0
20994,20211202,P007,C00274,4,12,543,0,329.1,1,6516,6516,3949.2,2566.8,6516
20995,20220325,P008,C00516,1,4,1601,0,1178.43,0,6404,6404,4713.72,1690.28,0
20996,20200114,P005,C00518,1,6,1401,25,736.19,0,8406,6304.5,4417.14,1887.36,0
20997,20200601,P011,C00571,5,2,936,20,507.56,0,1872,1497.6,1015.12,482.48,0
20998,20201231,P010,C00313,5,7,634,20,432.83,0,4438,3550.4,3029.81,520.59,0
20999,20200824,P001,C00183,5,7,1569,0,1266.6,0,10983,10983,8866.2,2116.8,0
21000,20210704,P012,C00039,4,10,527,0,274.74,0,5270,5270,2747.4,2522.6,0
21001,20210710,P008,C00191,1,1,1142,0,788.58,1,1142,1142,788.58,353.42,1142
21002,20250911,P004,C00440,2,2,1380,15,932.37,0,2760,2346,1864.74,481.26,0
21003,20250213,P009,C00017,4,9,772,30,552.07,0,6948,4863.6,4968.63,-105.03,0
21004,20220415,P005,C00048,5,6,1777,25,1304.38,0,10662,7996.5,7826.28,170.22,0
21005,20240514,P002,C00410,2,9,271,20,207.06,0,2439,1951.2,1863.54,87.66,0
21006,20250427,P005,C00235,4,8,141,30,88.22,0,1128,789.6,705.76,83.84,0
21007,20241210,P010,C00049,5,6,580,0,378.48,1,3480,3480,2270.88,1209.12,3480
21008,20230806,P012,C00028,1,2,1613,20,966.65,0,3226,2580.8,1933.3,647.5,0
21009,20221225,P006,C00457,4,1,923,30,595.01,1,923,646.1,595.01,51.09,646.1
21010,20211106,P004,C00412,4,3,390,5,209.89,1,1170,1111.5,629.67,481.83,1111.5
21011,20201231,P004,C00416,5,10,1038,15,796.62,1,10380,8823,7966.2,856.8,8823
21012,20200313,P011,C00593,5,7,907,15,624.43,1,6349,5396.65,4371.01,1025.64,5396.65
21013,20240930,P008,C00500,4,4,640,0,357.47,0,2560,2560,1429.88,1130.12,0
21014,20210211,P003,C00401,2,12,210,30,118.58,0,2520,1764,1422.96,341.04,0
21015,20200403,P012,C00089,4,10,1293,5,1006.59,0,12930,12283.5,10065.9,2217.6,0
21016,20241222,P004,C00184,3,6,1612,20,1213.18,0,9672,7737.6,7279.08,458.52,0
21017,20220904,P001,C00175,1,6,322,10,183.62,0,1932,1738.8,1101.72,637.08,0
21018,20200412,P002,C00354,5,10,747,10,490.47,0,7470,6723,4904.7,1818.3,0
21019,20220616,P009,C00047,2,4,707,15,593.37,0,2828,2403.8,2373.48,30.32,0
21020,20250405,P007,C00168,3,11,641,25,367.25,0,7051,5288.25,4039.75,1248.5,0
21021,20210528,P007,C00040,3,4,1235,30,838.76,0,4940,3458,3355.04,102.96,0
21022,20251210,P008,C00547,3,9,602,5,439.7,1,5418,5147.1,3957.3,1189.8,5147.1
21023,20250418,P007,C00337,2,9,1055,10,695.17,1,9495,8545.5,6256.53,2288.97,8545.5
21024,20230101,P003,C00126,1,9,206,0,170.38,0,1854,1854,1533.42,320.58,0
21025,20210502,P006,C00334,4,6,615,0,336.06,0,3690,3690,2016.36,1673.64,0
21026,20251002,P003,C00587,2,11,782,30,599.55,1,8602,6021.4,6595.05,-573.65,6021.4
21027,20240712,P001,C00349,1,4,220,0,167.08,0,880,880,668.32,211.68,0
21028,20221112,P004,C00265,4,3,1002,30,613.96,0,3006,2104.2,1841.88,262.32,0
21029,20240622,P002,C00453,4,12,1489,25,776.1,0,17868,13401,9313.2,4087.8,0
21030,20250730,P003,C00531,3,2,541,25,433.86,0,1082,811.5,867.72,-56.22,0
21031,20220729,P001,C00427,5,8,926,30,631.13,0,7408,5185.6,5049.04,136.56,0
21032,20230831,P010,C00513,5,10,1121,10,861.58,0,11210,10089,8615.8,1473.2,0
21033,20240511,P010,C00089,3,7,1616,30,1258.98,1,11312,7918.4,8812.86,-894.46,7918.4
21034,20211020,P011,C00600,4,12,1686,0,1154.6,0,20232,20232,13855.2,6376.8,0
21035,20220709,P006,C00064,4,1,1239,10,631.06,0,1239,1115.1,631.06,484.04,0
21036,20221216,P001,C00124,5,5,1699,15,1286.88,1,8495,7220.75,6434.4,786.35,7220.75
21037,20230520,P004,C00318,3,6,1119,10,762.44,0,6714,6042.6,4574.64,1467.96,0
21038,20250919,P010,C00080,1,7,695,10,362.82,0,4865,4378.5,2539.74,1838.76,0
21039,20200428,P002,C00063,1,5,1279,30,712.09,0,6395,4476.5,3560.45,916.05,0
21040,20240429,P009,C00019,4,1,384,25,296.53,0,384,288,296.53,-8.53,0
21041,20201023,P011,C00204,1,3,438,10,306.71,0,1314,1182.6,920.13,262.47,0
21042,20250118,P005,C00041,4,3,605,20,305.01,0,1815,1452,915.03,536.97,0
21043,20220829,P003,C00039,3,3,601,25,507.21,0,1803,1352.25,1521.63,-169.38,0
21044,20221030,P001,C00233,3,2,1671,15,1039,0,3342,2840.7,2078,762.7,0
21045,20241007,P001,C00395,2,7,1157,25,764.9,1,8099,6074.25,5354.3,719.95,6074.25
21046,20240411,P008,C00464,2,6,100,15,51.89,1,600,510,311.34,198.66,510
21047,20241229,P010,C00004,5,6,1394,30,1082.03,1,8364,5854.8,6492.18,-637.38,5854.8
21048,20221128,P005,C00355,3,6,1380,0,761.85,0,8280,8280,4571.1,3708.9,0
21049,20250223,P009,C00219,2,12,630,0,465.57,0,7560,7560,5586.84,1973.16,0
21050,20220914,P005,C00389,1,12,1228,0,792.72,0,14736,14736,9512.64,5223.36,0
21051,20241225,P007,C00156,4,8,866,0,726.34,0,6928,6928,5810.72,1117.28,0
21052,20210217,P009,C00160,5,3,655,15,469.9,0,1965,1670.25,1409.7,260.55,0
21053,20200411,P007,C00076,5,11,354,5,300.89,1,3894,3699.3,3309.79,389.51,3699.3
21054,20220319,P001,C00038,5,11,962,15,506.86,0,10582,8994.7,5575.46,3419.24,0
21055,20250227,P009,C00078,5,3,1152,15,671.88,0,3456,2937.6,2015.64,921.96,0
21056,20240221,P005,C00519,1,1,1094,0,679.84,1,1094,1094,679.84,414.16,1094
21057,20250712,P006,C00341,5,6,102,5,66.93,0,612,581.4,401.58,179.82,0
21058,20221226,P003,C00520,4,1,809,25,459.58,0,809,606.75,459.58,147.17,0
21059,20201119,P003,C00099,3,11,1221,30,842.29,1,13431,9401.7,9265.19,136.51,9401.7
21060,20241006,P004,C00044,4,5,1046,0,792.42,0,5230,5230,3962.1,1267.9,0
21061,20200121,P011,C00222,3,2,1376,30,1074.81,0,2752,1926.4,2149.62,-223.22,0
21062,20240503,P007,C00556,2,7,1316,25,975.65,1,9212,6909,6829.55,79.45,6909
21063,20211214,P006,C00038,2,12,242,5,138.06,0,2904,2758.8,1656.72,1102.08,0
21064,20220813,P005,C00034,3,7,1358,5,840.57,1,9506,9030.7,5883.99,3146.71,9030.7
21065,20230216,P007,C00562,4,2,122,25,78.87,0,244,183,157.74,25.26,0
21066,20220921,P003,C00417,2,4,319,15,189.2,0,1276,1084.6,756.8,327.8,0
21067,20221229,P002,C00133,1,6,874,25,441.19,0,5244,3933,2647.14,1285.86,0
21068,20240715,P004,C00528,4,5,973,10,821.24,0,4865,4378.5,4106.2,272.3,0
21069,20240424,P005,C00121,2,9,295,15,179.07,0,2655,2256.75,1611.63,645.12,0
21070,20220202,P010,C00491,4,4,836,20,577.76,0,3344,2675.2,2311.04,364.16,0
21071,20230728,P002,C00014,1,3,1332,5,972.67,0,3996,3796.2,2918.01,878.19,0
21072,20231109,P012,C00384,4,2,1550,10,1294.36,0,3100,2790,2588.72,201.28,0
21073,20250611,P005,C00373,5,11,542,25,425.36,0,5962,4471.5,4678.96,-207.46,0
21074,20240307,P002,C00583,5,9,555,15,426.32,0,4995,4245.75,3836.88,408.87,0
21075,20220425,P012,C00337,2,3,1167,25,808.45,0,3501,2625.75,2425.35,200.4,0
21076,20210727,P008,C00125,1,10,1758,5,1025.02,0,17580,16701,10250.2,6450.8,0
21077,20201107,P011,C00398,4,8,1722,5,1397.53,0,13776,13087.2,11180.24,1906.96,0
21078,20230514,P009,C00128,2,3,407,0,221.34,0,1221,1221,664.02,556.98,0
21079,20230809,P010,C00382,1,12,178,20,147.11,0,2136,1708.8,1765.32,-56.52,0
21080,20230914,P011,C00160,2,5,684,0,535.43,0,3420,3420,2677.15,742.85,0
21081,20210120,P001,C00182,1,7,1401,0,956.86,1,9807,9807,6698.02,3108.98,9807
21082,20240217,P011,C00073,4,1,755,10,405.18,0,755,679.5,405.18,274.32,0
21083,20231002,P012,C00236,5,11,1480,10,928.78,0,16280,14652,10216.58,4435.42,0
21084,20250715,P006,C00246,3,1,420,25,261.23,0,420,315,261.23,53.77,0
21085,20240508,P012,C00216,4,2,432,15,367.15,0,864,734.4,734.3,0.1,0
21086,20240401,P002,C00567,2,6,1109,15,754.22,0,6654,5655.9,4525.32,1130.58,0
21087,20220105,P008,C00115,1,1,1041,20,551.41,0,1041,832.8,551.41,281.39,0
21088,20200206,P001,C00506,1,6,126,30,75.29,0,756,529.2,451.74,77.46,0
21089,20220425,P001,C00359,3,9,196,10,107.61,0,1764,1587.6,968.49,619.11,0
21090,20250613,P004,C00073,3,8,1456,20,937.19,0,11648,9318.4,7497.52,1820.88,0
21091,20201110,P009,C00308,4,7,1672,30,1114.77,0,11704,8192.8,7803.39,389.41,0
21092,20220420,P006,C00011,4,6,1515,25,818.16,0,9090,6817.5,4908.96,1908.54,0
21093,20210521,P005,C00194,2,5,1628,0,954.39,0,8140,8140,4771.95,3368.05,0
21094,20230205,P006,C00568,2,10,1533,15,1020.48,0,15330,13030.5,10204.8,2825.7,0
21095,20250916,P004,C00255,3,10,715,10,564.34,1,7150,6435,5643.4,791.6,6435
21096,20221002,P008,C00152,4,2,1673,5,1217.9,1,3346,3178.7,2435.8,742.9,3178.7
21097,20220502,P007,C00556,4,9,1122,20,725.01,0,10098,8078.4,6525.09,1553.31,0
21098,20200207,P008,C00494,2,5,448,20,296.07,0,2240,1792,1480.35,311.65,0
21099,20220306,P008,C00072,2,6,833,5,575.77,0,4998,4748.1,3454.62,1293.48,0
21100,20210701,P005,C00019,5,3,993,10,517.58,0,2979,2681.1,1552.74,1128.36,0
21101,20240929,P006,C00367,4,12,1472,0,753.51,1,17664,17664,9042.12,8621.88,17664
21102,20220403,P002,C00490,4,5,678,15,426.26,0,3390,2881.5,2131.3,750.2,0
21103,20250329,P008,C00266,3,7,1005,10,602,0,7035,6331.5,4214,2117.5,0
21104,20221019,P009,C00130,3,11,309,25,183.58,0,3399,2549.25,2019.38,529.87,0
21105,20210331,P005,C00070,2,4,1087,25,842.9,1,4348,3261,3371.6,-110.6,3261
21106,20220714,P003,C00317,3,2,439,25,261.27,0,878,658.5,522.54,135.96,0
21107,20230605,P012,C00537,4,11,259,0,218.95,1,2849,2849,2408.45,440.55,2849
21108,20210109,P005,C00089,3,7,707,10,430.26,0,4949,4454.1,3011.82,1442.28,0
21109,20201101,P011,C00241,1,12,587,0,313.51,0,7044,7044,3762.12,3281.88,0
21110,20250316,P004,C00297,4,1,1389,0,1178.53,0,1389,1389,1178.53,210.47,0
21111,20240326,P001,C00247,5,11,275,15,163.32,1,3025,2571.25,1796.52,774.73,2571.25
21112,20250425,P010,C00113,4,4,1661,15,843.38,1,6644,5647.4,3373.52,2273.88,5647.4
21113,20221210,P012,C00582,1,12,199,30,168.65,0,2388,1671.6,2023.8,-352.2,0
21114,20220414,P007,C00094,4,5,524,5,301.23,0,2620,2489,1506.15,982.85,0
21115,20250307,P010,C00546,4,9,861,20,508.12,0,7749,6199.2,4573.08,1626.12,0
21116,20210418,P006,C00398,3,4,1668,0,1098.53,0,6672,6672,4394.12,2277.88,0
21117,20221221,P012,C00373,4,4,552,10,405.26,0,2208,1987.2,1621.04,366.16,0
21118,20200129,P007,C00241,2,2,786,10,630.34,0,1572,1414.8,1260.68,154.12,0
21119,20200609,P001,C00598,3,5,622,20,506.34,0,3110,2488,2531.7,-43.7,0
21120,20200303,P006,C00594,2,1,1735,0,1415.57,0,1735,1735,1415.57,319.43,0
21121,20221011,P006,C00359,2,6,1525,15,1047.74,0,9150,7777.5,6286.44,1491.06,0
21122,20241222,P005,C00407,3,3,990,25,646.65,0,2970,2227.5,1939.95,287.55,0
21123,20251202,P004,C00407,4,9,489,30,278.72,1,4401,3080.7,2508.48,572.22,3080.7
21124,20220719,P009,C00353,2,6,1387,10,868.78,0,8322,7489.8,5212.68,2277.12,0
21125,20220128,P005,C00449,5,1,384,20,209.95,1,384,307.2,209.95,97.25,307.2
21126,20250531,P006,C00237,5,9,886,5,676.75,1,7974,7575.3,6090.75,1484.55,7575.3
21127,20251105,P008,C00575,5,6,1573,20,924.49,1,9438,7550.4,5546.94,2003.46,7550.4
21128,20241214,P001,C00438,5,8,396,0,285.95,1,3168,3168,2287.6,880.4,3168
21129,20220114,P006,C00465,1,9,1375,10,934.68,0,12375,11137.5,8412.12,2725.38,0
21130,20200116,P010,C00027,3,3,910,10,766.44,1,2730,2457,2299.32,157.68,2457
21131,20221101,P003,C00062,1,7,1424,25,1045.56,0,9968,7476,7318.92,157.08,0
21132,20230618,P007,C00502,3,11,904,15,601.61,0,9944,8452.4,6617.71,1834.69,0
21133,20230304,P011,C00325,2,9,1517,25,1213.38,1,13653,10239.75,10920.42,-680.67,10239.75
21134,20240204,P010,C00276,3,9,1724,0,1242.53,0,15516,15516,11182.77,4333.23,0
21135,20250607,P007,C00586,2,11,806,10,441.51,0,8866,7979.4,4856.61,3122.79,0
21136,20210913,P001,C00091,4,2,1548,0,1302.11,1,3096,3096,2604.22,491.78,3096
21137,20220719,P009,C00146,2,2,622,5,414.72,0,1244,1181.8,829.44,352.36,0
21138,20221111,P011,C00403,4,4,1124,5,921.04,1,4496,4271.2,3684.16,587.04,4271.2
21139,20201013,P010,C00040,5,10,711,10,479.42,0,7110,6399,4794.2,1604.8,0
21140,20210724,P001,C00077,1,12,1535,20,968.93,0,18420,14736,11627.16,3108.84,0
21141,20221208,P010,C00156,4,10,1178,10,763.88,0,11780,10602,7638.8,2963.2,0
21142,20211205,P003,C00576,5,10,726,20,522.78,0,7260,5808,5227.8,580.2,0
21143,20240628,P007,C00359,1,4,1045,25,875.47,1,4180,3135,3501.88,-366.88,3135
21144,20220220,P007,C00273,2,5,1740,15,1145.03,0,8700,7395,5725.15,1669.85,0
21145,20240919,P002,C00131,1,9,1144,25,640.55,1,10296,7722,5764.95,1957.05,7722
21146,20220307,P009,C00420,2,12,1244,20,920.38,1,14928,11942.4,11044.56,897.84,11942.4
21147,20221124,P003,C00015,4,1,1049,10,828.07,0,1049,944.1,828.07,116.03,0
21148,20240226,P002,C00560,5,10,1004,0,852.11,0,10040,10040,8521.1,1518.9,0
21149,20240520,P004,C00022,3,6,1466,5,1199.3,0,8796,8356.2,7195.8,1160.4,0
21150,20210923,P011,C00364,5,10,1069,5,644.14,0,10690,10155.5,6441.4,3714.1,0
21151,20211106,P012,C00041,2,7,308,0,231.4,0,2156,2156,1619.8,536.2,0
21152,20240908,P009,C00237,1,10,1408,10,858.95,1,14080,12672,8589.5,4082.5,12672
21153,20200823,P007,C00396,2,9,1741,25,914.26,1,15669,11751.75,8228.34,3523.41,11751.75
21154,20220422,P001,C00032,5,11,948,20,524.3,0,10428,8342.4,5767.3,2575.1,0
21155,20251111,P008,C00465,1,5,1417,10,900.7,0,7085,6376.5,4503.5,1873,0
21156,20240305,P002,C00471,1,3,504,10,330.91,1,1512,1360.8,992.73,368.07,1360.8
21157,20240505,P006,C00553,3,6,1031,10,675.65,0,6186,5567.4,4053.9,1513.5,0
21158,20201119,P011,C00566,2,12,1590,15,1095.57,0,19080,16218,13146.84,3071.16,0
21159,20241104,P011,C00220,4,4,345,20,288.13,0,1380,1104,1152.52,-48.52,0
21160,20210722,P004,C00047,4,10,693,5,503.17,0,6930,6583.5,5031.7,1551.8,0
21161,20210411,P011,C00005,5,12,1618,15,1010.32,0,19416,16503.6,12123.84,4379.76,0
21162,20200112,P007,C00090,2,12,222,10,135.2,0,2664,2397.6,1622.4,775.2,0
21163,20210925,P001,C00450,4,6,1496,30,857.23,0,8976,6283.2,5143.38,1139.82,0
21164,20230301,P010,C00557,1,1,1381,10,1020.24,0,1381,1242.9,1020.24,222.66,0
21165,20211031,P010,C00148,2,9,1395,0,830.99,1,12555,12555,7478.91,5076.09,12555
21166,20230321,P012,C00349,5,3,1601,25,1133.34,0,4803,3602.25,3400.02,202.23,0
21167,20231004,P008,C00531,4,11,925,25,589.87,1,10175,7631.25,6488.57,1142.68,7631.25
21168,20220410,P008,C00043,1,8,251,25,209.44,1,2008,1506,1675.52,-169.52,1506
21169,20250910,P003,C00424,4,5,1670,5,1109.71,0,8350,7932.5,5548.55,2383.95,0
21170,20221104,P003,C00600,5,9,629,0,322.18,0,5661,5661,2899.62,2761.38,0
21171,20210925,P001,C00492,1,5,832,20,470.34,0,4160,3328,2351.7,976.3,0
21172,20241011,P002,C00567,3,4,941,30,517.67,0,3764,2634.8,2070.68,564.12,0
21173,20210923,P012,C00448,5,6,1575,20,880.32,0,9450,7560,5281.92,2278.08,0
21174,20200206,P004,C00101,1,3,1026,5,758.44,0,3078,2924.1,2275.32,648.78,0
21175,20221113,P005,C00196,1,6,315,5,165.85,1,1890,1795.5,995.1,800.4,1795.5
21176,20240720,P009,C00429,1,11,1048,5,830.09,0,11528,10951.6,9130.99,1820.61,0
21177,20241226,P003,C00018,4,4,969,30,823.34,1,3876,2713.2,3293.36,-580.16,2713.2
21178,20220712,P007,C00090,5,9,1138,30,775.11,1,10242,7169.4,6975.99,193.41,7169.4
21179,20250616,P011,C00031,4,4,415,10,246.35,0,1660,1494,985.4,508.6,0
